rel,way,tags,region
59518,29026000,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,29010524,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,29011791,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,29010644,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,27249665,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,29137148,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,250547591,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,920009480,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,29258156,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,250511540,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,28965035,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,30183736,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,251249721,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,164467181,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,164461495,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,42783443,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
59518,164461494,"{'admin_level': '8', 'alt_name:ar': 'أنتفيرب', 'alt_name:es': 'Antuerpia', 'alt_name:mk': 'Антверп', 'boundary': 'administrative', 'capital': '6', 'name': 'Antwerpen', 'name:ar': 'أنتويرب', 'name:ca': 'Anvers', 'name:cs': 'Antverpy', 'name:de': 'Antwerpen', 'name:el': 'Αμβέρσα', 'name:en': 'Antwerp', 'name:eo': 'Antverpeno', 'name:es': 'Amberes', 'name:fi': 'Antwerpen', 'name:fr': 'Anvers', 'name:he': 'אנטוורפן', 'name:hr': 'Antwerpen', 'name:hy': 'Անտվերպեն', 'name:it': 'Anversa', 'name:ja': 'アントワープ', 'name:ka': 'ანტვერპენი', 'name:kn': 'ಆಂಟ್ವೆರ್ಪ್', 'name:ko': '안트베르펜', 'name:la': 'Antverpia', 'name:lt': 'Antverpenas', 'name:lv': 'Antverpene', 'name:mk': 'Антверпен', 'name:nds': 'Antwarp', 'name:nds-nl': 'Antwaarp', 'name:nl': 'Antwerpen', 'name:pcd': 'Anvérse', 'name:pl': 'Antwerpia', 'name:pt': 'Antuérpia', 'name:ru': 'Антверпен', 'name:sk': 'Antverpy', 'name:sr': 'Антверпен', 'name:tzl': 'Anviarça', 'name:uk': 'Антверпен', 'name:vls': 'Antwerpn', 'name:wa': 'Anverse', 'name:zh': '安特卫普', 'old_name:de': 'Antorf', 'population': '525935', 'population:date': '2019-01-01', 'ref:INS': '11002', 'source:population': 'wiki/ADSEI', 'type': 'boundary', 'wikidata': 'Q12892', 'wikipedia': 'nl:Antwerpen (stad)'}",Antwerpen
