rel,way,tags,region
3369417,49139638,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Schriek', 'old_ref:INS': '12033', 'population': '4980', 'population:date': '2013-01-01', 'ref:INS': '12014F', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2392449', 'wikipedia': 'nl:Schriek (Heist-op-den-Berg)'}",Schriek
3369417,39375142,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Schriek', 'old_ref:INS': '12033', 'population': '4980', 'population:date': '2013-01-01', 'ref:INS': '12014F', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2392449', 'wikipedia': 'nl:Schriek (Heist-op-den-Berg)'}",Schriek
3369418,251033331,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Wiekevorst', 'old_ref:INS': '12039', 'population': '3631', 'population:date': '2013-01-01', 'ref:INS': '12014D', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q735194', 'wikipedia': 'nl:Wiekevorst'}",Wiekevorst
3369418,251033340,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Wiekevorst', 'old_ref:INS': '12039', 'population': '3631', 'population:date': '2013-01-01', 'ref:INS': '12014D', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q735194', 'wikipedia': 'nl:Wiekevorst'}",Wiekevorst
3369418,86111177,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Wiekevorst', 'old_ref:INS': '12039', 'population': '3631', 'population:date': '2013-01-01', 'ref:INS': '12014D', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q735194', 'wikipedia': 'nl:Wiekevorst'}",Wiekevorst
3369418,85564438,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Wiekevorst', 'old_ref:INS': '12039', 'population': '3631', 'population:date': '2013-01-01', 'ref:INS': '12014D', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q735194', 'wikipedia': 'nl:Wiekevorst'}",Wiekevorst
3369418,80751555,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Wiekevorst', 'old_ref:INS': '12039', 'population': '3631', 'population:date': '2013-01-01', 'ref:INS': '12014D', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q735194', 'wikipedia': 'nl:Wiekevorst'}",Wiekevorst
3369418,251033332,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Wiekevorst', 'old_ref:INS': '12039', 'population': '3631', 'population:date': '2013-01-01', 'ref:INS': '12014D', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q735194', 'wikipedia': 'nl:Wiekevorst'}",Wiekevorst
3369535,251048827,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Heffen', 'old_ref:INS': '12012', 'ref:INS': '12025D', 'type': 'boundary', 'wikidata': 'Q2434402', 'wikipedia': 'nl:Heffen'}",Heffen
3369535,251048833,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Heffen', 'old_ref:INS': '12012', 'ref:INS': '12025D', 'type': 'boundary', 'wikidata': 'Q2434402', 'wikipedia': 'nl:Heffen'}",Heffen
3369535,293445839,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Heffen', 'old_ref:INS': '12012', 'ref:INS': '12025D', 'type': 'boundary', 'wikidata': 'Q2434402', 'wikipedia': 'nl:Heffen'}",Heffen
3369535,293445840,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Heffen', 'old_ref:INS': '12012', 'ref:INS': '12025D', 'type': 'boundary', 'wikidata': 'Q2434402', 'wikipedia': 'nl:Heffen'}",Heffen
3369535,251048823,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Heffen', 'old_ref:INS': '12012', 'ref:INS': '12025D', 'type': 'boundary', 'wikidata': 'Q2434402', 'wikipedia': 'nl:Heffen'}",Heffen
3369535,251048828,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Heffen', 'old_ref:INS': '12012', 'ref:INS': '12025D', 'type': 'boundary', 'wikidata': 'Q2434402', 'wikipedia': 'nl:Heffen'}",Heffen
3369536,251048830,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hombeek', 'old_ref:INS': '12026', 'ref:INS': '12025B', 'type': 'boundary', 'wikidata': 'Q2192966'}",Hombeek
3369536,39019038,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hombeek', 'old_ref:INS': '12026', 'ref:INS': '12025B', 'type': 'boundary', 'wikidata': 'Q2192966'}",Hombeek
3369536,251048834,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hombeek', 'old_ref:INS': '12026', 'ref:INS': '12025B', 'type': 'boundary', 'wikidata': 'Q2192966'}",Hombeek
3369536,251048829,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Hombeek', 'old_ref:INS': '12026', 'ref:INS': '12025B', 'type': 'boundary', 'wikidata': 'Q2192966'}",Hombeek
3369537,251048828,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,251048826,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,251048830,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,251048825,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,135776025,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,135776026,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,301208963,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,135776027,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369537,50732730,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Leest', 'old_ref:INS': '12020', 'ref:INS': '12025C', 'type': 'boundary', 'wikidata': 'Q2795382', 'wikipedia': 'nl:Leest (Mechelen)'}",Leest
3369538,251048827,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,251048826,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,251048829,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,259244691,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,249898145,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,249898147,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,249904456,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,50834907,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369538,251048831,"{'admin_level': '9', 'alt_name:la': 'Mechlinia', 'boundary': 'administrative', 'name': 'Mechelen', 'name:fr': 'Malines', 'name:la': 'Maclinia', 'name:nl': 'Mechelen', 'name:vls': 'Mecheln', 'type': 'boundary'}",Mechelen
3369539,251048831,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Walem', 'old_ref:INS': '12037', 'population': '1794', 'population:date': '2007-01-01', 'ref:INS': '12025E', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2856042', 'wikipedia': 'nl:Walem (Antwerpen)'}",Walem
3369539,251048832,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Walem', 'old_ref:INS': '12037', 'population': '1794', 'population:date': '2007-01-01', 'ref:INS': '12025E', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2856042', 'wikipedia': 'nl:Walem (Antwerpen)'}",Walem
3369539,50837738,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Walem', 'old_ref:INS': '12037', 'population': '1794', 'population:date': '2007-01-01', 'ref:INS': '12025E', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2856042', 'wikipedia': 'nl:Walem (Antwerpen)'}",Walem
3369539,251048822,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Walem', 'old_ref:INS': '12037', 'population': '1794', 'population:date': '2007-01-01', 'ref:INS': '12025E', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2856042', 'wikipedia': 'nl:Walem (Antwerpen)'}",Walem
3369539,251048833,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Walem', 'old_ref:INS': '12037', 'population': '1794', 'population:date': '2007-01-01', 'ref:INS': '12025E', 'source:population': 'wikipedia', 'type': 'boundary', 'wikidata': 'Q2856042', 'wikipedia': 'nl:Walem (Antwerpen)'}",Walem
3369673,726879118,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Varendonk', 'old_ref:INS': '13041', 'population': '283', 'population:date': '1970-12-31', 'ref:INS': '13053B', 'type': 'boundary', 'wikidata': 'Q3475648', 'wikipedia': 'nl:Varendonk'}",Varendonk
3369673,251052274,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Varendonk', 'old_ref:INS': '13041', 'population': '283', 'population:date': '1970-12-31', 'ref:INS': '13053B', 'type': 'boundary', 'wikidata': 'Q3475648', 'wikipedia': 'nl:Varendonk'}",Varendonk
3369673,251052271,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Varendonk', 'old_ref:INS': '13041', 'population': '283', 'population:date': '1970-12-31', 'ref:INS': '13053B', 'type': 'boundary', 'wikidata': 'Q3475648', 'wikipedia': 'nl:Varendonk'}",Varendonk
3369673,251052269,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Varendonk', 'old_ref:INS': '13041', 'population': '283', 'population:date': '1970-12-31', 'ref:INS': '13053B', 'type': 'boundary', 'wikidata': 'Q3475648', 'wikipedia': 'nl:Varendonk'}",Varendonk
3372344,251249728,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372344,251249736,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372344,251249721,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372344,164467181,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372344,164461495,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372344,42783447,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372344,251320361,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Doel', 'old_ref:INS': '46006', 'population': '168', 'population:date': '2012-12-31', 'ref:INS': '46003E', 'type': 'boundary', 'wikidata': 'Q2754481', 'wikipedia': 'nl:Doel (plaats)'}",Doel
3372345,251249730,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251392650,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251249731,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251249719,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251249726,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251249736,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,30183736,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,28965035,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251392649,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251249720,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372345,251320363,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kallo', 'old_ref:INS': '46010', 'population': '2226', 'population:date': '2012-12-31', 'ref:INS': '46003F', 'type': 'boundary', 'wikidata': 'Q2191671', 'wikipedia': 'nl:Kallo'}",Kallo
3372862,251249735,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372862,251249722,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372862,251675314,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372862,251249724,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372862,251249729,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372862,251249733,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372862,251249731,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Beveren', 'name:lt': 'Beverenas', 'name:nl': 'Bevern', 'name:vls': 'Bevern', 'population': '20078', 'population:date': '2012-12-31', 'ref:INS': '46003A', 'type': 'boundary', 'wikidata': 'Q270644', 'wikipedia': 'nl:Beveren (Oost-Vlaanderen)'}",Beveren
3372863,251249729,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,48683362,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,48682937,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,297602316,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,298498034,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,672461612,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,48654902,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,291650493,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372863,251249727,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Haasdonk', 'old_ref:INS': '46009', 'population': '4204', 'population:date': '2012-12-31', 'ref:INS': '46003H', 'type': 'boundary', 'wikidata': 'Q2284330', 'wikipedia': 'nl:Haasdonk'}",Haasdonk
3372864,42754638,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kieldrecht', 'old_ref:INS': '46012', 'population': '3812', 'population:date': '2013-12-31', 'ref:INS': '46003D', 'type': 'boundary', 'wikidata': 'Q3196450', 'wikipedia': 'nl:Kieldrecht'}",Kieldrecht
3372864,251249732,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kieldrecht', 'old_ref:INS': '46012', 'population': '3812', 'population:date': '2013-12-31', 'ref:INS': '46003D', 'type': 'boundary', 'wikidata': 'Q3196450', 'wikipedia': 'nl:Kieldrecht'}",Kieldrecht
3372864,251249718,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kieldrecht', 'old_ref:INS': '46012', 'population': '3812', 'population:date': '2013-12-31', 'ref:INS': '46003D', 'type': 'boundary', 'wikidata': 'Q3196450', 'wikipedia': 'nl:Kieldrecht'}",Kieldrecht
3372864,590585294,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kieldrecht', 'old_ref:INS': '46012', 'population': '3812', 'population:date': '2013-12-31', 'ref:INS': '46003D', 'type': 'boundary', 'wikidata': 'Q3196450', 'wikipedia': 'nl:Kieldrecht'}",Kieldrecht
3372864,251249726,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kieldrecht', 'old_ref:INS': '46012', 'population': '3812', 'population:date': '2013-12-31', 'ref:INS': '46003D', 'type': 'boundary', 'wikidata': 'Q3196450', 'wikipedia': 'nl:Kieldrecht'}",Kieldrecht
3372864,251249728,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Kieldrecht', 'old_ref:INS': '46012', 'population': '3812', 'population:date': '2013-12-31', 'ref:INS': '46003D', 'type': 'boundary', 'wikidata': 'Q3196450', 'wikipedia': 'nl:Kieldrecht'}",Kieldrecht
3372865,251249730,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372865,251392650,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372865,251249733,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372865,251249727,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372865,251320362,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372865,48650572,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372865,29258036,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Melsele', 'old_ref:INS': '46016', 'population': '10492', 'population:date': '2012-12-31', 'ref:INS': '46003G', 'type': 'boundary', 'wikidata': 'Q3305287', 'wikipedia': 'nl:Melsele'}",Melsele
3372866,251249718,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Verrebroek', 'old_ref:INS': '46027', 'population': '1951', 'population:date': '2012-12-31', 'ref:INS': '46003C', 'type': 'boundary', 'wikidata': 'Q2160180', 'wikipedia': 'nl:Verrebroek'}",Verrebroek
3372866,590585294,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Verrebroek', 'old_ref:INS': '46027', 'population': '1951', 'population:date': '2012-12-31', 'ref:INS': '46003C', 'type': 'boundary', 'wikidata': 'Q2160180', 'wikipedia': 'nl:Verrebroek'}",Verrebroek
3372866,251249719,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Verrebroek', 'old_ref:INS': '46027', 'population': '1951', 'population:date': '2012-12-31', 'ref:INS': '46003C', 'type': 'boundary', 'wikidata': 'Q2160180', 'wikipedia': 'nl:Verrebroek'}",Verrebroek
3372866,251249735,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Verrebroek', 'old_ref:INS': '46027', 'population': '1951', 'population:date': '2012-12-31', 'ref:INS': '46003C', 'type': 'boundary', 'wikidata': 'Q2160180', 'wikipedia': 'nl:Verrebroek'}",Verrebroek
3372866,251249723,"{'admin_level': '9', 'boundary': 'administrative', 'name': 'Verrebroek', 'old_ref:INS': '46027', 'population': '1951', 'population:date': '2012-12-31', 'ref:INS': '46003C', 'type': 'boundary', 'wikidata': 'Q2160180', 'wikipedia': 'nl:Verrebroek'}",Verrebroek
